Zone Name,Colony Name,Street No,Street Name,Node No,Node ID,X Coordinate (m),Y Coordinate (m),Connection Type,Connected To Zone,Connected To Colony,Connected To Street,Connected To Street No,Connected To Node No,Connected Node ID,Connected Node X (m),Connected Node Y (m),Edge Weight (m)
zone3,johar_town-T1,1,johar_town-T1 - Street 1,6,zone3_johar_town-T1_S1_N6,-2487,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,5,zone3_johar_town-T1_S1_N5,-2510,-430,23
zone3,johar_town-T1,1,johar_town-T1 - Street 1,6,zone3_johar_town-T1_S1_N6,-2487,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,7,zone3_johar_town-T1_S1_N7,-2465,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,6,zone3_johar_town-T1_S1_N6,-2487,-430,Street Edge,No Zone,None,None,0,5359,Free_N5359,-2487,-410,20
zone3,johar_town-T1,1,johar_town-T1 - Street 1,7,zone3_johar_town-T1_S1_N7,-2465,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,6,zone3_johar_town-T1_S1_N6,-2487,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,7,zone3_johar_town-T1_S1_N7,-2465,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,8,zone3_johar_town-T1_S1_N8,-2443,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,7,zone3_johar_town-T1_S1_N7,-2465,-430,Street Edge,No Zone,None,None,0,5360,Free_N5360,-2465,-410,20
zone3,johar_town-T1,1,johar_town-T1 - Street 1,8,zone3_johar_town-T1_S1_N8,-2443,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,7,zone3_johar_town-T1_S1_N7,-2465,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,8,zone3_johar_town-T1_S1_N8,-2443,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,9,zone3_johar_town-T1_S1_N9,-2421,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,8,zone3_johar_town-T1_S1_N8,-2443,-430,Street Edge,No Zone,None,None,0,5361,Free_N5361,-2443,-410,20
zone3,johar_town-T1,1,johar_town-T1 - Street 1,9,zone3_johar_town-T1_S1_N9,-2421,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,8,zone3_johar_town-T1_S1_N8,-2443,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,9,zone3_johar_town-T1_S1_N9,-2421,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,10,zone3_johar_town-T1_S1_N10,-2399,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,9,zone3_johar_town-T1_S1_N9,-2421,-430,Street Edge,No Zone,None,None,0,5362,Free_N5362,-2421,-410,20
zone3,johar_town-T1,1,johar_town-T1 - Street 1,10,zone3_johar_town-T1_S1_N10,-2399,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,9,zone3_johar_town-T1_S1_N9,-2421,-430,22
zone3,johar_town-T1,1,johar_town-T1 - Street 1,10,zone3_johar_town-T1_S1_N10,-2399,-430,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,10,zone3_johar_town-T1_S2_N10,-2399,-470,40
zone3,johar_town-T1,1,johar_town-T1 - Street 1,10,zone3_johar_town-T1_S1_N10,-2399,-430,Street Edge,zone3,johar_town-T2,johar_town-T2 - Street 1,1,1,zone3_johar_town-T2_S1_N1,-2299,-430,100
zone3,johar_town-T1,2,johar_town-T1 - Street 2,1,zone3_johar_town-T1_S2_N1,-2599,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,2,zone3_johar_town-T1_S2_N2,-2576,-470,23
zone3,johar_town-T1,2,johar_town-T1 - Street 2,1,zone3_johar_town-T1_S2_N1,-2599,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,1,zone3_johar_town-T1_S1_N1,-2599,-430,40
zone3,johar_town-T1,2,johar_town-T1 - Street 2,1,zone3_johar_town-T1_S2_N1,-2599,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,1,zone3_johar_town-T1_S3_N1,-2599,-510,40
zone3,johar_town-T1,2,johar_town-T1 - Street 2,2,zone3_johar_town-T1_S2_N2,-2576,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,1,zone3_johar_town-T1_S2_N1,-2599,-470,23
zone3,johar_town-T1,2,johar_town-T1 - Street 2,2,zone3_johar_town-T1_S2_N2,-2576,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,3,zone3_johar_town-T1_S2_N3,-2554,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,2,zone3_johar_town-T1_S2_N2,-2576,-470,Street Edge,No Zone,None,None,0,5363,Free_N5363,-2576,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,3,zone3_johar_town-T1_S2_N3,-2554,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,2,zone3_johar_town-T1_S2_N2,-2576,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,3,zone3_johar_town-T1_S2_N3,-2554,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,4,zone3_johar_town-T1_S2_N4,-2532,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,3,zone3_johar_town-T1_S2_N3,-2554,-470,Street Edge,No Zone,None,None,0,5364,Free_N5364,-2554,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,4,zone3_johar_town-T1_S2_N4,-2532,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,3,zone3_johar_town-T1_S2_N3,-2554,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,4,zone3_johar_town-T1_S2_N4,-2532,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,5,zone3_johar_town-T1_S2_N5,-2510,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,4,zone3_johar_town-T1_S2_N4,-2532,-470,Street Edge,No Zone,None,None,0,5365,Free_N5365,-2532,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,5,zone3_johar_town-T1_S2_N5,-2510,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,4,zone3_johar_town-T1_S2_N4,-2532,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,5,zone3_johar_town-T1_S2_N5,-2510,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,6,zone3_johar_town-T1_S2_N6,-2487,-470,23
zone3,johar_town-T1,2,johar_town-T1 - Street 2,5,zone3_johar_town-T1_S2_N5,-2510,-470,Street Edge,No Zone,None,None,0,5366,Free_N5366,-2510,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,6,zone3_johar_town-T1_S2_N6,-2487,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,5,zone3_johar_town-T1_S2_N5,-2510,-470,23
zone3,johar_town-T1,2,johar_town-T1 - Street 2,6,zone3_johar_town-T1_S2_N6,-2487,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,7,zone3_johar_town-T1_S2_N7,-2465,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,6,zone3_johar_town-T1_S2_N6,-2487,-470,Street Edge,No Zone,None,None,0,5367,Free_N5367,-2487,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,7,zone3_johar_town-T1_S2_N7,-2465,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,6,zone3_johar_town-T1_S2_N6,-2487,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,7,zone3_johar_town-T1_S2_N7,-2465,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,8,zone3_johar_town-T1_S2_N8,-2443,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,7,zone3_johar_town-T1_S2_N7,-2465,-470,Street Edge,No Zone,None,None,0,5368,Free_N5368,-2465,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,8,zone3_johar_town-T1_S2_N8,-2443,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,7,zone3_johar_town-T1_S2_N7,-2465,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,8,zone3_johar_town-T1_S2_N8,-2443,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,9,zone3_johar_town-T1_S2_N9,-2421,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,8,zone3_johar_town-T1_S2_N8,-2443,-470,Street Edge,No Zone,None,None,0,5369,Free_N5369,-2443,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,9,zone3_johar_town-T1_S2_N9,-2421,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,8,zone3_johar_town-T1_S2_N8,-2443,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,9,zone3_johar_town-T1_S2_N9,-2421,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,10,zone3_johar_town-T1_S2_N10,-2399,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,9,zone3_johar_town-T1_S2_N9,-2421,-470,Street Edge,No Zone,None,None,0,5370,Free_N5370,-2421,-450,20
zone3,johar_town-T1,2,johar_town-T1 - Street 2,10,zone3_johar_town-T1_S2_N10,-2399,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,9,zone3_johar_town-T1_S2_N9,-2421,-470,22
zone3,johar_town-T1,2,johar_town-T1 - Street 2,10,zone3_johar_town-T1_S2_N10,-2399,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 1,1,10,zone3_johar_town-T1_S1_N10,-2399,-430,40
zone3,johar_town-T1,2,johar_town-T1 - Street 2,10,zone3_johar_town-T1_S2_N10,-2399,-470,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,10,zone3_johar_town-T1_S3_N10,-2399,-510,40
zone3,johar_town-T1,2,johar_town-T1 - Street 2,10,zone3_johar_town-T1_S2_N10,-2399,-470,Street Edge,zone3,johar_town-T2,johar_town-T2 - Street 2,2,1,zone3_johar_town-T2_S2_N1,-2299,-470,100
zone3,johar_town-T1,3,johar_town-T1 - Street 3,1,zone3_johar_town-T1_S3_N1,-2599,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,2,zone3_johar_town-T1_S3_N2,-2576,-510,23
zone3,johar_town-T1,3,johar_town-T1 - Street 3,1,zone3_johar_town-T1_S3_N1,-2599,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,1,zone3_johar_town-T1_S2_N1,-2599,-470,40
zone3,johar_town-T1,3,johar_town-T1 - Street 3,1,zone3_johar_town-T1_S3_N1,-2599,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,1,zone3_johar_town-T1_S4_N1,-2599,-550,40
zone3,johar_town-T1,3,johar_town-T1 - Street 3,2,zone3_johar_town-T1_S3_N2,-2576,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,1,zone3_johar_town-T1_S3_N1,-2599,-510,23
zone3,johar_town-T1,3,johar_town-T1 - Street 3,2,zone3_johar_town-T1_S3_N2,-2576,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,3,zone3_johar_town-T1_S3_N3,-2554,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,2,zone3_johar_town-T1_S3_N2,-2576,-510,Street Edge,No Zone,None,None,0,5371,Free_N5371,-2576,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,3,zone3_johar_town-T1_S3_N3,-2554,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,2,zone3_johar_town-T1_S3_N2,-2576,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,3,zone3_johar_town-T1_S3_N3,-2554,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,4,zone3_johar_town-T1_S3_N4,-2532,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,3,zone3_johar_town-T1_S3_N3,-2554,-510,Street Edge,No Zone,None,None,0,5372,Free_N5372,-2554,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,4,zone3_johar_town-T1_S3_N4,-2532,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,3,zone3_johar_town-T1_S3_N3,-2554,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,4,zone3_johar_town-T1_S3_N4,-2532,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,5,zone3_johar_town-T1_S3_N5,-2510,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,4,zone3_johar_town-T1_S3_N4,-2532,-510,Street Edge,No Zone,None,None,0,5373,Free_N5373,-2532,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,5,zone3_johar_town-T1_S3_N5,-2510,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,4,zone3_johar_town-T1_S3_N4,-2532,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,5,zone3_johar_town-T1_S3_N5,-2510,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,6,zone3_johar_town-T1_S3_N6,-2487,-510,23
zone3,johar_town-T1,3,johar_town-T1 - Street 3,5,zone3_johar_town-T1_S3_N5,-2510,-510,Street Edge,No Zone,None,None,0,5374,Free_N5374,-2510,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,6,zone3_johar_town-T1_S3_N6,-2487,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,5,zone3_johar_town-T1_S3_N5,-2510,-510,23
zone3,johar_town-T1,3,johar_town-T1 - Street 3,6,zone3_johar_town-T1_S3_N6,-2487,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,7,zone3_johar_town-T1_S3_N7,-2465,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,6,zone3_johar_town-T1_S3_N6,-2487,-510,Street Edge,No Zone,None,None,0,5375,Free_N5375,-2487,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,7,zone3_johar_town-T1_S3_N7,-2465,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,6,zone3_johar_town-T1_S3_N6,-2487,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,7,zone3_johar_town-T1_S3_N7,-2465,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,8,zone3_johar_town-T1_S3_N8,-2443,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,7,zone3_johar_town-T1_S3_N7,-2465,-510,Street Edge,No Zone,None,None,0,5376,Free_N5376,-2465,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,8,zone3_johar_town-T1_S3_N8,-2443,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,7,zone3_johar_town-T1_S3_N7,-2465,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,8,zone3_johar_town-T1_S3_N8,-2443,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,9,zone3_johar_town-T1_S3_N9,-2421,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,8,zone3_johar_town-T1_S3_N8,-2443,-510,Street Edge,No Zone,None,None,0,5377,Free_N5377,-2443,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,9,zone3_johar_town-T1_S3_N9,-2421,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,8,zone3_johar_town-T1_S3_N8,-2443,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,9,zone3_johar_town-T1_S3_N9,-2421,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,10,zone3_johar_town-T1_S3_N10,-2399,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,9,zone3_johar_town-T1_S3_N9,-2421,-510,Street Edge,No Zone,None,None,0,5378,Free_N5378,-2421,-490,20
zone3,johar_town-T1,3,johar_town-T1 - Street 3,10,zone3_johar_town-T1_S3_N10,-2399,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,9,zone3_johar_town-T1_S3_N9,-2421,-510,22
zone3,johar_town-T1,3,johar_town-T1 - Street 3,10,zone3_johar_town-T1_S3_N10,-2399,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 2,2,10,zone3_johar_town-T1_S2_N10,-2399,-470,40
zone3,johar_town-T1,3,johar_town-T1 - Street 3,10,zone3_johar_town-T1_S3_N10,-2399,-510,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,10,zone3_johar_town-T1_S4_N10,-2399,-550,40
zone3,johar_town-T1,3,johar_town-T1 - Street 3,10,zone3_johar_town-T1_S3_N10,-2399,-510,Street Edge,zone3,johar_town-T2,johar_town-T2 - Street 3,3,1,zone3_johar_town-T2_S3_N1,-2299,-510,100
zone3,johar_town-T1,4,johar_town-T1 - Street 4,1,zone3_johar_town-T1_S4_N1,-2599,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,2,zone3_johar_town-T1_S4_N2,-2576,-550,23
zone3,johar_town-T1,4,johar_town-T1 - Street 4,1,zone3_johar_town-T1_S4_N1,-2599,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,1,zone3_johar_town-T1_S3_N1,-2599,-510,40
zone3,johar_town-T1,4,johar_town-T1 - Street 4,1,zone3_johar_town-T1_S4_N1,-2599,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,1,zone3_johar_town-T1_S5_N1,-2599,-590,40
zone3,johar_town-T1,4,johar_town-T1 - Street 4,2,zone3_johar_town-T1_S4_N2,-2576,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,1,zone3_johar_town-T1_S4_N1,-2599,-550,23
zone3,johar_town-T1,4,johar_town-T1 - Street 4,2,zone3_johar_town-T1_S4_N2,-2576,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,3,zone3_johar_town-T1_S4_N3,-2554,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,2,zone3_johar_town-T1_S4_N2,-2576,-550,Street Edge,No Zone,None,None,0,5379,Free_N5379,-2576,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,3,zone3_johar_town-T1_S4_N3,-2554,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,2,zone3_johar_town-T1_S4_N2,-2576,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,3,zone3_johar_town-T1_S4_N3,-2554,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,4,zone3_johar_town-T1_S4_N4,-2532,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,3,zone3_johar_town-T1_S4_N3,-2554,-550,Street Edge,No Zone,None,None,0,5380,Free_N5380,-2554,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,4,zone3_johar_town-T1_S4_N4,-2532,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,3,zone3_johar_town-T1_S4_N3,-2554,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,4,zone3_johar_town-T1_S4_N4,-2532,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,5,zone3_johar_town-T1_S4_N5,-2510,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,4,zone3_johar_town-T1_S4_N4,-2532,-550,Street Edge,No Zone,None,None,0,5381,Free_N5381,-2532,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,5,zone3_johar_town-T1_S4_N5,-2510,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,4,zone3_johar_town-T1_S4_N4,-2532,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,5,zone3_johar_town-T1_S4_N5,-2510,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,6,zone3_johar_town-T1_S4_N6,-2487,-550,23
zone3,johar_town-T1,4,johar_town-T1 - Street 4,5,zone3_johar_town-T1_S4_N5,-2510,-550,Street Edge,No Zone,None,None,0,5382,Free_N5382,-2510,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,6,zone3_johar_town-T1_S4_N6,-2487,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,5,zone3_johar_town-T1_S4_N5,-2510,-550,23
zone3,johar_town-T1,4,johar_town-T1 - Street 4,6,zone3_johar_town-T1_S4_N6,-2487,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,7,zone3_johar_town-T1_S4_N7,-2465,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,6,zone3_johar_town-T1_S4_N6,-2487,-550,Street Edge,No Zone,None,None,0,5383,Free_N5383,-2487,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,7,zone3_johar_town-T1_S4_N7,-2465,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,6,zone3_johar_town-T1_S4_N6,-2487,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,7,zone3_johar_town-T1_S4_N7,-2465,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,8,zone3_johar_town-T1_S4_N8,-2443,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,7,zone3_johar_town-T1_S4_N7,-2465,-550,Street Edge,No Zone,None,None,0,5384,Free_N5384,-2465,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,8,zone3_johar_town-T1_S4_N8,-2443,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,7,zone3_johar_town-T1_S4_N7,-2465,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,8,zone3_johar_town-T1_S4_N8,-2443,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,9,zone3_johar_town-T1_S4_N9,-2421,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,8,zone3_johar_town-T1_S4_N8,-2443,-550,Street Edge,No Zone,None,None,0,5385,Free_N5385,-2443,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,9,zone3_johar_town-T1_S4_N9,-2421,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,8,zone3_johar_town-T1_S4_N8,-2443,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,9,zone3_johar_town-T1_S4_N9,-2421,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,10,zone3_johar_town-T1_S4_N10,-2399,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,9,zone3_johar_town-T1_S4_N9,-2421,-550,Street Edge,No Zone,None,None,0,5386,Free_N5386,-2421,-530,20
zone3,johar_town-T1,4,johar_town-T1 - Street 4,10,zone3_johar_town-T1_S4_N10,-2399,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,9,zone3_johar_town-T1_S4_N9,-2421,-550,22
zone3,johar_town-T1,4,johar_town-T1 - Street 4,10,zone3_johar_town-T1_S4_N10,-2399,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 3,3,10,zone3_johar_town-T1_S3_N10,-2399,-510,40
zone3,johar_town-T1,4,johar_town-T1 - Street 4,10,zone3_johar_town-T1_S4_N10,-2399,-550,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,10,zone3_johar_town-T1_S5_N10,-2399,-590,40
zone3,johar_town-T1,4,johar_town-T1 - Street 4,10,zone3_johar_town-T1_S4_N10,-2399,-550,Street Edge,zone3,johar_town-T2,johar_town-T2 - Street 4,4,1,zone3_johar_town-T2_S4_N1,-2299,-550,100
zone3,johar_town-T1,5,johar_town-T1 - Street 5,1,zone3_johar_town-T1_S5_N1,-2599,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,2,zone3_johar_town-T1_S5_N2,-2576,-590,23
zone3,johar_town-T1,5,johar_town-T1 - Street 5,1,zone3_johar_town-T1_S5_N1,-2599,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 4,4,1,zone3_johar_town-T1_S4_N1,-2599,-550,40
zone3,johar_town-T1,5,johar_town-T1 - Street 5,1,zone3_johar_town-T1_S5_N1,-2599,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 6,6,1,zone3_johar_town-T1_S6_N1,-2599,-630,40
zone3,johar_town-T1,5,johar_town-T1 - Street 5,2,zone3_johar_town-T1_S5_N2,-2576,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,1,zone3_johar_town-T1_S5_N1,-2599,-590,23
zone3,johar_town-T1,5,johar_town-T1 - Street 5,2,zone3_johar_town-T1_S5_N2,-2576,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,3,zone3_johar_town-T1_S5_N3,-2554,-590,22
zone3,johar_town-T1,5,johar_town-T1 - Street 5,2,zone3_johar_town-T1_S5_N2,-2576,-590,Street Edge,No Zone,None,None,0,5387,Free_N5387,-2576,-570,20
zone3,johar_town-T1,5,johar_town-T1 - Street 5,3,zone3_johar_town-T1_S5_N3,-2554,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,2,zone3_johar_town-T1_S5_N2,-2576,-590,22
zone3,johar_town-T1,5,johar_town-T1 - Street 5,3,zone3_johar_town-T1_S5_N3,-2554,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,4,zone3_johar_town-T1_S5_N4,-2532,-590,22
zone3,johar_town-T1,5,johar_town-T1 - Street 5,3,zone3_johar_town-T1_S5_N3,-2554,-590,Street Edge,No Zone,None,None,0,5388,Free_N5388,-2554,-570,20
zone3,johar_town-T1,5,johar_town-T1 - Street 5,4,zone3_johar_town-T1_S5_N4,-2532,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,3,zone3_johar_town-T1_S5_N3,-2554,-590,22
zone3,johar_town-T1,5,johar_town-T1 - Street 5,4,zone3_johar_town-T1_S5_N4,-2532,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,5,zone3_johar_town-T1_S5_N5,-2510,-590,22
zone3,johar_town-T1,5,johar_town-T1 - Street 5,4,zone3_johar_town-T1_S5_N4,-2532,-590,Street Edge,No Zone,None,None,0,5389,Free_N5389,-2532,-570,20
zone3,johar_town-T1,5,johar_town-T1 - Street 5,5,zone3_johar_town-T1_S5_N5,-2510,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,4,zone3_johar_town-T1_S5_N4,-2532,-590,22
zone3,johar_town-T1,5,johar_town-T1 - Street 5,5,zone3_johar_town-T1_S5_N5,-2510,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,6,zone3_johar_town-T1_S5_N6,-2487,-590,23
zone3,johar_town-T1,5,johar_town-T1 - Street 5,5,zone3_johar_town-T1_S5_N5,-2510,-590,Street Edge,No Zone,None,None,0,5390,Free_N5390,-2510,-570,20
zone3,johar_town-T1,5,johar_town-T1 - Street 5,6,zone3_johar_town-T1_S5_N6,-2487,-590,Street Edge,zone3,johar_town-T1,johar_town-T1 - Street 5,5,5,zone3_johar_town-T1_S5_N5,-2510,-590,23
